date,close,high,low,open,volume,stock_name,ticker,daily_return_pct,price_range
2023-10-03,733.95,743.17,732.95,743.17,38971694,HDFC,HDFCBANK.NS,-1.2,10.22
2023-10-04,744.41,747.06,724.8,727.6,54649430,HDFC,HDFCBANK.NS,1.43,22.27
2023-10-05,747.43,755.12,745.89,747.09,48512674,HDFC,HDFCBANK.NS,0.41,9.22
2023-10-06,746.6,751.93,744.56,751.44,17759356,HDFC,HDFCBANK.NS,-0.11,7.37
2023-10-09,737.94,744.63,735.87,743.66,16454972,HDFC,HDFCBANK.NS,-1.16,8.76
2023-10-10,742.12,744.14,737.43,740.03,33266292,HDFC,HDFCBANK.NS,0.57,6.72
2023-10-11,749.3,750.54,743.9,744.68,31333360,HDFC,HDFCBANK.NS,0.97,6.64
2023-10-12,754.29,755.34,745.41,747.6,22025336,HDFC,HDFCBANK.NS,0.67,9.93
2023-10-13,747.43,753.78,744.6,749.5,39745300,HDFC,HDFCBANK.NS,-0.91,9.17
2023-10-16,744.43,746.79,740.01,745.36,17856084,HDFC,HDFCBANK.NS,-0.4,6.79
2023-10-17,750.08,757.16,747.06,757.16,32902558,HDFC,HDFCBANK.NS,0.76,10.1
2023-10-18,739.64,750.08,738.84,750.08,31216200,HDFC,HDFCBANK.NS,-1.39,11.24
2023-10-19,737.3,742.8,731.59,732.66,30252364,HDFC,HDFCBANK.NS,-0.32,11.22
2023-10-20,741.12,743.17,732.46,732.46,21094010,HDFC,HDFCBANK.NS,0.52,10.71
2023-10-23,732.97,744.02,730.08,741.47,22376136,HDFC,HDFCBANK.NS,-1.1,13.94
2023-10-25,728.33,741.13,725.87,740.25,28311996,HDFC,HDFCBANK.NS,-0.63,15.26
2023-10-26,712.22,726.14,710.68,725.77,55561798,HDFC,HDFCBANK.NS,-2.21,15.45
2023-10-27,715.01,719.32,713.92,715.18,31940532,HDFC,HDFCBANK.NS,0.39,5.4
2023-10-30,722.78,725.14,711.49,712.14,23310982,HDFC,HDFCBANK.NS,1.09,13.65
2023-10-31,718.59,731.98,717.37,731.98,32634824,HDFC,HDFCBANK.NS,-0.58,14.6
2023-11-01,717.62,719.05,711.66,711.66,33877466,HDFC,HDFCBANK.NS,-0.14,7.4
2023-11-02,718.71,725.41,714.04,722.73,45225154,HDFC,HDFCBANK.NS,0.15,11.36
2023-11-03,722.12,725.84,721.1,724.19,18095340,HDFC,HDFCBANK.NS,0.47,4.75
2023-11-06,727.35,729.06,721.75,729.06,25593730,HDFC,HDFCBANK.NS,0.72,7.3
2023-11-07,723.82,727.11,718.93,727.11,41952848,HDFC,HDFCBANK.NS,-0.49,8.18
