date,Close,High,Low,Open,Volume,stock_name,ticker
2023-05-16,801.7174682617188,813.6412692634764,800.1113815056924,813.6412692634764,32722086,HDFC,HDFCBANK.NS
2023-05-17,797.4102172851562,803.0314612780545,791.0346460503185,803.0314612780545,30466868,HDFC,HDFCBANK.NS
2023-05-18,800.5980224609375,804.953835962047,798.1645938212387,802.0580796447568,49646942,HDFC,HDFCBANK.NS
2023-05-19,801.5227661132812,803.0314800422937,794.0521518021368,802.0581085513332,30460332,HDFC,HDFCBANK.NS
2023-05-22,798.6755981445312,804.4428118537385,794.6117249890884,800.597982910975,28334032,HDFC,HDFCBANK.NS
2023-05-23,796.8018188476562,802.8367335199955,794.9767474392801,802.5447339766307,22470074,HDFC,HDFCBANK.NS
2023-05-24,786.3868408203125,795.6095118101778,785.3160965486113,792.1053982534182,33588112,HDFC,HDFCBANK.NS
2023-05-25,783.3693237304688,788.455225154943,777.407423655138,786.3380947431477,29776930,HDFC,HDFCBANK.NS
2023-05-26,786.3868408203125,787.944211421121,779.7922252930767,787.944211421121,26635066,HDFC,HDFCBANK.NS
2023-05-29,795.9744873046875,798.6512587386072,790.7912725552128,792.5676872978805,21816292,HDFC,HDFCBANK.NS
2023-05-30,796.5828857421875,799.4543434930372,792.5920864341458,795.0498137776772,37125928,HDFC,HDFCBANK.NS
2023-05-31,783.9777221679688,795.706836766176,780.9602943063138,793.249109394473,43334270,HDFC,HDFCBANK.NS
2023-06-01,780.6439208984375,788.3822359863269,778.6971779535536,788.3822359863269,50366938,HDFC,HDFCBANK.NS
2023-06-02,781.860595703125,785.9001108734474,779.1838242892643,784.7563519232599,17859710,HDFC,HDFCBANK.NS
2023-06-05,780.8385620117188,786.7274471981615,779.8894892349321,785.754075781894,18697242,HDFC,HDFCBANK.NS
2023-06-06,778.4052124023438,783.4910548041016,774.9253973543547,782.4203699015892,32182852,HDFC,HDFCBANK.NS
2023-06-07,782.4446411132812,784.8051144822347,776.7504417142903,780.3762267164857,24949026,HDFC,HDFCBANK.NS
2023-06-08,782.9312744140625,791.350960923385,780.278861070367,780.278861070367,37395522,HDFC,HDFCBANK.NS
2023-06-09,783.8560791015625,787.7009085166137,782.1040222342899,786.4355374130215,18212578,HDFC,HDFCBANK.NS
2023-06-12,779.0865478515625,786.3868338718737,778.4294745818307,784.8051052341397,13408292,HDFC,HDFCBANK.NS
2023-06-13,780.4005126953125,783.0772840204289,773.8789124939628,773.8789124939628,27926108,HDFC,HDFCBANK.NS
2023-06-14,779.548828125,784.537356602154,778.7944415181629,783.7829699953168,20113968,HDFC,HDFCBANK.NS
2023-06-15,769.961181640625,781.5929230405386,768.4767664026215,780.6439096325554,35377476,HDFC,HDFCBANK.NS
2023-06-16,780.0355224609375,783.1746215295391,770.9101653895649,772.4432372595309,15779272,HDFC,HDFCBANK.NS
2023-06-19,780.7169189453125,785.6324328940507,777.8941179716442,784.0507042851576,24829146,HDFC,HDFCBANK.NS
2023-06-20,782.3473510742188,784.0507512165266,774.1467079853705,780.7169656771292,20005626,HDFC,HDFCBANK.NS
2023-06-21,796.023193359375,796.8262367213268,784.0507359035319,786.4841646307309,24308946,HDFC,HDFCBANK.NS
2023-06-22,799.9166870117188,806.7059888717916,797.7023024946114,798.1646301932708,56596140,HDFC,HDFCBANK.NS
2023-06-23,799.8680419921875,807.8497002925832,795.2688853504051,796.9722855006775,21339218,HDFC,HDFCBANK.NS
2023-06-26,795.9988403320312,803.3964393933287,792.6649956756461,800.5979965482512,16130314,HDFC,HDFCBANK.NS
2023-06-27,807.2169799804688,814.1766100290189,797.4589662553369,799.6003360457688,33831864,HDFC,HDFCBANK.NS
